              Y               X               Z             Vxx             Vxy             Vxz             Vyy             Vyz             Vzz
          6.020         -10.964          -0.100         5.02579        -1.23183         1.01225        -1.46586        -0.09818        -3.55993
          7.591           6.777          -0.100         3.67223        -8.26676        11.78226         6.99110       -11.76716       -10.66333
        -13.109           1.783          -0.100        -0.90737         0.06467         0.00970         2.21219         0.23781        -1.30482
        -13.067          -4.351          -0.100        -0.04843         0.50562         0.03708         0.75971         0.07031        -0.71127
         12.181           5.586          -0.100        -0.20975         0.02756         0.00394         0.62246        -0.04810        -0.41271
          1.464          -9.488          -0.100         7.11708         5.42567         2.72059         0.35592         1.55912        -7.47300
          4.944           5.890          -0.100       -13.48058        10.15534         7.61411       -17.93881        -8.54488        31.41940
          0.526         -11.754          -0.100         1.66498         0.74300         0.19267        -0.27510         0.07340        -1.38989
        -14.337           5.696          -0.100        -0.28991        -0.54164        -0.02932         0.93226         0.08102        -0.64235
         -9.138           6.181          -0.100         5.90732        -3.79389        -1.13156         0.94178         1.88446        -6.84909
         11.047           2.779          -0.100        -0.06284        -0.08517         0.01099         0.56440        -0.04766        -0.50156
          5.445          14.941          -0.100         0.39867         0.17324        -0.02447        -0.12693        -0.00514        -0.27175
          6.510         -13.359          -0.100         1.23554        -0.56785         0.11367        -0.41210        -0.02706        -0.82344
          9.225          12.634          -0.100         0.34935         0.43940        -0.03919         0.00473        -0.02331        -0.35408
         12.520          11.772          -0.100         0.02904         0.28656        -0.01267         0.18427        -0.01686        -0.21331
        -11.716          10.949          -0.100         0.38654        -0.67742        -0.05034         0.13082         0.04181        -0.51737
          4.460           3.710          -0.100         3.31773        -2.21649        17.01013         3.29189       -29.07226        -6.60962
         -6.262           0.943          -0.100       -36.83013         9.93943        32.22578         4.38157       -10.39800        32.44856
          4.973           6.363          -0.100       -20.45852         4.99420         0.00156        -9.64457        -3.26153        30.10309
         -5.183           7.474          -0.100         0.87708        -0.18344        -0.52447         4.81957         0.13131        -5.69665
         -6.363         -12.770          -0.100         0.66161         0.28688         0.04237        -0.15331         0.01349        -0.50830
